scenario,scenario_label,rep,u_mean,u_sd,u_skew,u_excess_kurtosis,u_q01,u_q05,u_q50,u_q95,u_q99,contam_share
N0,N0 Normal,4782,-0.007007873637298886,1.0205619929487342,0.08449898864956674,-0.08487066800628407,-2.183274667669359,-1.592245881331748,-0.0013648135677420685,1.6156350968605486,2.2823840575701597,
N1,N1 Severe skewness,4782,0.00023895971460623499,0.9790938721581925,2.7450068973879627,10.534884287981182,-0.7069972868088156,-0.7054186695903717,-0.3741600376568971,1.9974258818695103,3.73857333674326,
N2,N2 Extreme t3 tails,4782,0.08667240316393583,1.2048864187502666,2.0179673669196356,26.126768426030168,-2.723709118542675,-1.2510623082188654,0.03232914193985184,1.521830845797765,2.838758533041321,
N3,N3 One-sided contamination,4782,0.018672294694761747,0.9968756247111787,3.7646546965963843,20.175106083245936,-1.4061025020260216,-1.0610627214614938,-0.08188632080076552,0.9778533230155879,5.7207762734454475,0.02
N0,N0 Normal,4783,0.0740802846914816,1.0315614305732927,-0.11118815438857403,-0.000468825489031488,-2.3001296651060295,-1.6956424563969663,0.10127735844416787,1.7782665083895604,2.4499314546389157,
N1,N1 Severe skewness,4783,-0.02270968768724539,0.9712383725700171,2.6105117879586586,8.633444115788949,-0.7068056701921005,-0.7034001398795601,-0.3970803218482786,1.7794477289129103,3.980954250501622,
N2,N2 Extreme t3 tails,4783,0.03682309346201589,0.8385742609995326,-0.5755923856244126,7.695045131404964,-2.167736816353879,-1.1354222919275043,0.015203659377658843,1.3590123522282773,2.362547309931541,
N3,N3 One-sided contamination,4783,-0.038902802163088765,0.9851835949305,3.8756035678378677,21.715764154488987,-1.4495835842406906,-1.0671438029922051,-0.12642874916560465,0.9170143997730972,6.056551635070056,0.018
N0,N0 Normal,4784,-0.0215448348730907,1.0050996039310685,0.06227274444655228,-0.12446411724604767,-2.2551733740443156,-1.6521560629197245,-0.016888078941299373,1.6390547895040004,2.367988757539018,
N1,N1 Severe skewness,4784,0.04785887293649481,1.0158843357589475,2.437745100383454,7.476700329961005,-0.706930040670432,-0.7044038788100699,-0.34242337764130415,2.0495702109203475,4.500947410385741,
N2,N2 Extreme t3 tails,4784,-0.02115309919422467,1.0135659279145104,0.5469512458480473,8.866316515255235,-3.2919031267351238,-1.4534775910748665,-0.03167867280453173,1.2750606198925423,2.841102539179755,
N3,N3 One-sided contamination,4784,0.09089325704669585,1.2144573014602813,3.590519730789694,15.081851732450652,-1.443788752773677,-0.9925010013468218,-0.0698199562256446,1.003861672849446,6.065162690037991,0.034
N0,N0 Normal,4785,-0.019659818465713286,0.9570215835667573,-0.057466348318367895,-0.17339225244681256,-2.305575478860533,-1.5426520806308177,0.006169178637529079,1.4727048368360538,2.1137717526605195,
N1,N1 Severe skewness,4785,0.013225653186704612,0.9848831553733313,2.5275238634229864,8.69928392387046,-0.7070520480636342,-0.7022814187723101,-0.360527816001308,1.9485158412438466,3.49227640720241,
N2,N2 Extreme t3 tails,4785,-0.0016541311609320015,0.8241460903380476,0.31706907128268896,5.10275783681568,-1.9158996211104913,-1.197136089837775,-0.011465395149160167,1.2196749782983896,2.1510575701051726,
N3,N3 One-sided contamination,4785,0.04154819326576201,1.0654469096014565,3.6003469057570205,17.55184648979659,-1.4806474273133399,-1.0558546853666069,-0.07050681586159574,1.010897563512687,5.6886357615671495,0.024
N0,N0 Normal,4786,0.0489931263406983,1.006892486512565,0.2701817552179176,-0.12517057285575373,-1.8779651652611478,-1.5866972760702336,0.013502262510167777,1.8037998774412034,2.5148247461482782,
N1,N1 Severe skewness,4786,0.09911621422465225,1.1783940683962146,3.454747396577879,18.361141909971646,-0.7069021957381262,-0.7040406336258708,-0.3287912086846293,2.2296597629892325,4.805949938917053,
N2,N2 Extreme t3 tails,4786,-0.04650990538837304,1.664907169781436,-12.610614631181814,231.42570432868087,-2.692372932926651,-1.198841453465395,-0.00926058037177958,1.4050054422520482,2.5222411391617734,
N3,N3 One-sided contamination,4786,-0.019050828157021606,0.9342063028139936,3.7841016191246544,22.340046754636727,-1.4563395063020543,-1.0285476969499163,-0.08733073882977768,0.8639814498280531,5.116741647434212,0.016
N0,N0 Normal,4787,0.0072975767498204966,1.042273185406318,0.11077066882039803,-0.22392185088459682,-2.034144021216939,-1.7138932748317304,0.022819540714517746,1.6457181803514438,2.457592461029538,
N1,N1 Severe skewness,4787,-0.03920255433522988,0.9447299460884795,2.9776115510527235,12.030109073029672,-0.7069373345382692,-0.7010981157294711,-0.38368928386750867,1.913940221781895,3.462829298025132,
N2,N2 Extreme t3 tails,4787,-0.03813127332471342,1.0376364614131734,-0.515725398353892,9.514668237257231,-2.4548978174123137,-1.463194361134989,-0.07066403357121892,1.5292609580478997,2.9792354603793436,
N3,N3 One-sided contamination,4787,0.011833332914451634,1.001379126282597,3.7034602933761454,19.549874661618386,-1.4291292986086521,-1.0381469962586194,-0.11275469105177538,0.930181250854098,5.734212740283782,0.02
N0,N0 Normal,4788,0.012201154801419227,0.9761294967143351,-0.0652172419846308,-0.1365734394947884,-2.2042426698856237,-1.5646239302450122,0.04929080729940437,1.5894399584786967,2.2401732762963196,
N1,N1 Severe skewness,4788,0.032912151111371545,0.9991525549780345,2.2854700461232627,6.12000456505071,-0.7067872415253524,-0.7045549905748396,-0.3367579818373697,1.992929262055707,3.6849483905442124,
N2,N2 Extreme t3 tails,4788,-0.013480788842232954,0.9641066174288795,0.23067957295493194,4.372601856324319,-2.878909750107064,-1.3978307271087616,-0.020020478028047343,1.3979935912145558,2.7068219225640346,
N3,N3 One-sided contamination,4788,-0.03709172649965967,0.9258720235411211,4.114501367547478,24.863186647044017,-1.3700691539101977,-0.9659781479167567,-0.11967290790679547,0.8410085771014255,5.556415244547125,0.016
N0,N0 Normal,4789,-0.07745215244090667,0.9913256942135763,0.3111258836120234,0.26416409784554284,-2.102849523567701,-1.597266470212717,-0.16733854555282668,1.6298593472750138,2.3454259057665063,
N1,N1 Severe skewness,4789,-0.07101450917784817,0.8724528318458896,2.6097573438562134,10.257098879610563,-0.7069735229607542,-0.7055786132146089,-0.43416237527037627,1.662967752828177,3.1952627453653974,
N2,N2 Extreme t3 tails,4789,-0.009919326792234305,0.9749561040370901,0.8958492480377217,7.978928454460252,-2.1833399298281573,-1.4320293600780176,-0.038040229155849425,1.45218271413694,3.248455404213475,
N3,N3 One-sided contamination,4789,0.05424797218919189,0.9869655239804443,3.6950009914881567,19.650393980322328,-1.2797653416693386,-0.9679494062568479,-0.047085358228753496,1.0295075019245694,5.775304967454755,0.02
N0,N0 Normal,4790,0.011860494404224393,1.0209324587382707,-0.19416297062982615,-0.1840054926478678,-2.5796173119591628,-1.6358619163838368,0.10821687774417094,1.5822017716338914,2.326783958961734,
N1,N1 Severe skewness,4790,-0.04745032796544803,0.893471865851309,2.2011969794700774,5.5461556731751305,-0.7069938555469281,-0.7043035040070466,-0.40626704802413277,1.7676814386614932,3.6623044858960223,
N2,N2 Extreme t3 tails,4790,0.007966404821515753,0.970698622471078,0.12371184768201149,7.938346181585366,-2.4339107713268944,-1.3414535091436155,-0.012720244917169577,1.5168304536592414,2.8248679045813234,
N3,N3 One-sided contamination,4790,-0.021023018066868605,0.9386532368888983,3.9894244678736306,23.59983022908481,-1.354788760792574,-1.0552196243673164,-0.12986062785340996,0.9574246496435448,5.562039616181324,0.016
N0,N0 Normal,4791,0.013731062960427151,1.0702826318201049,-0.06016044171705624,-0.24570275105446715,-2.550591588478165,-1.7064051440568726,0.03735963841337191,1.7474476253702997,2.540390336184893,
N1,N1 Severe skewness,4791,0.020999455210762682,0.9985783490236608,2.5868071050399193,8.395673524165606,-0.7070286201861253,-0.7024558803252383,-0.3604098690629389,2.081374852492564,4.218468060397633,
N2,N2 Extreme t3 tails,4791,0.05346130025932498,0.9048859254719652,0.5934735217143459,3.7995490374423557,-2.1758703476772063,-1.434228048873482,0.04075708367722618,1.3237817903679863,3.3552976163002386,
N3,N3 One-sided contamination,4791,-0.029724743731017425,1.0202779105861617,3.688485835537147,19.293540430404015,-1.4439833195055294,-1.061611971129255,-0.17074942922299385,0.9896477361047299,5.527440505975099,0.02
N0,N0 Normal,4792,0.01702305258391651,0.970833397171654,-0.1280654700207293,0.11864399852684615,-2.06491270429982,-1.6993548605403879,0.06875953674413876,1.5561081535853105,2.1679082375949563,
N1,N1 Severe skewness,4792,0.0427629043380457,0.9567654835380924,2.075749584076623,4.867543707164584,-0.7069697703198328,-0.7048247937763942,-0.34080152574191414,2.0951192263704796,4.020981422150308,
N2,N2 Extreme t3 tails,4792,0.04911742032614979,0.8965323774217246,0.09352738670574758,3.9299989460678475,-2.7362910152312048,-1.3251859802471877,0.03918559954082318,1.440022657925007,2.5050368872466535,
N3,N3 One-sided contamination,4792,0.0422822769720579,1.0295726907018725,3.3737755631228543,16.78071389789537,-1.5560440610669994,-1.0426343207574513,-0.04576465834285609,0.9771286488542801,5.573027823224581,0.022
N0,N0 Normal,4793,-0.10144057216332274,1.0427369275468708,0.06330128335365778,-0.2548869421823712,-2.24829458147486,-1.8100745734624164,-0.07071881074345858,1.5523851322877493,2.1739120611405034,
N1,N1 Severe skewness,4793,-0.009132095945295456,0.9681049488095926,3.40511103357752,21.45053170618497,-0.7053478610931972,-0.7015759114773842,-0.394106756175135,1.947823428629735,3.1479412969579794,
N2,N2 Extreme t3 tails,4793,-0.02012025754247086,0.9119641288621188,-0.44307161995111294,4.289629352310901,-2.8716452125907,-1.3624619401190645,0.03513398619120746,1.2657472326564505,2.1965344838683394,
N3,N3 One-sided contamination,4793,-0.009696201275895525,1.0467763727996162,3.807966820940435,19.363936796874782,-1.4159093556698212,-1.0234045125834028,-0.15485531488222096,0.9780863923263102,5.79566544702588,0.022
N0,N0 Normal,4794,0.02529118442690234,1.0125415142216225,-0.02974715533255487,-0.031059032765555994,-2.425598281081532,-1.6545627504880156,0.055717515399530036,1.5722211418085454,2.334874631610299,
N1,N1 Severe skewness,4794,0.026675767432582265,1.1166056145881695,3.2113586543619292,15.97787210176643,-0.7067739265069629,-0.7045526569392547,-0.426699424143104,2.218430811343414,4.1643191872075205,
N2,N2 Extreme t3 tails,4794,0.022405779097351024,0.9040694066923303,-0.38502506838531,7.022757059886986,-2.6625205741396494,-1.272199440960245,0.07046417351150012,1.3708363967085406,1.9208376654428205,
N3,N3 One-sided contamination,4794,-0.06906558094516552,0.8418921128137964,3.048296431730183,16.9412902550442,-1.4952790521629242,-1.0479470503957744,-0.15376056900282425,0.9754932899971173,4.669113902591894,0.014
N0,N0 Normal,4795,0.0319351418729098,1.0434297577454026,-0.05835736679965863,-0.014996148943434484,-2.4452738550439244,-1.761490145099755,0.05845855258976171,1.6731607034306408,2.360655116931539,
N1,N1 Severe skewness,4795,-0.009233285280881194,1.0298261582238037,3.3682965453413436,17.518998557153747,-0.7070446016117391,-0.7050313265664376,-0.40298243852955473,1.7754984263762685,3.8037173463222547,
N2,N2 Extreme t3 tails,4795,-0.019219094926006673,0.8958738090983044,0.22897323620314397,5.75086889198435,-2.1776385063600654,-1.3110764526551035,-0.023348781185889365,1.3717080727614863,2.322005204112431,
N3,N3 One-sided contamination,4795,-0.04864058340754529,0.8832143927528704,3.733165351581318,24.24399812220603,-1.5936086823990288,-1.027172280849283,-0.09859906573338804,0.8922535113079415,5.467187402378147,0.012
N0,N0 Normal,4796,-0.058014614166813944,1.005981954126927,-0.0025596879853394513,-0.32844129869605165,-2.3917222045275373,-1.6045307287601958,-0.08157211051196606,1.6628670713045355,2.1151963158710423,
N1,N1 Severe skewness,4796,0.001612096085379834,0.9730694810948999,2.5394623485342693,8.635155595720436,-0.7069920516979638,-0.7049197800719598,-0.3662878502416851,1.98228110791538,3.7623409725860846,
N2,N2 Extreme t3 tails,4796,-0.06941061559703073,0.935274771309411,-1.7410148559402197,17.533049739907508,-2.5789052196322553,-1.287642364445501,-0.07108533125160613,1.2650506993087784,2.381822805446034,
N3,N3 One-sided contamination,4796,-0.03639467596097143,1.0200813061311969,3.7789301687020442,20.6791749542692,-1.383069031817663,-1.1465223025378937,-0.1580151706244091,0.9376443158193714,5.842960632241004,0.018
N0,N0 Normal,4797,-0.065973136723827,0.9973115377859795,0.07433983488477039,0.17384253291035012,-2.3770177260909064,-1.6552875438637422,-0.06561079920533328,1.4517335065230972,2.2986372902530903,
N1,N1 Severe skewness,4797,0.001236023459286015,0.9796785313238937,2.4912322703083523,8.00547052367674,-0.7070705962294146,-0.7033155932644346,-0.3909078645063384,1.9897682848494878,3.8712128762711053,
N2,N2 Extreme t3 tails,4797,0.009066736737342467,1.1132961939176589,6.8079263571881015,97.95229660254448,-2.1068746948077592,-1.3166757436891021,-0.024094783425695324,1.2197488254161233,3.1501969895369863,
N3,N3 One-sided contamination,4797,-0.06692189440484995,0.8562457671221281,3.830883463152964,27.07607912050964,-1.6408749376506424,-1.098679447783969,-0.12398444172869454,0.9020160197981203,1.6329990329346675,0.01
N0,N0 Normal,4798,0.006235400387959597,1.0093921226077733,0.005510667525833703,-0.25169767965228074,-2.181063488415418,-1.6921769441002545,0.020124764554421075,1.6040840521558417,2.3584524704616125,
N1,N1 Severe skewness,4798,-0.0017281941178144428,0.9267959835488465,2.2394107555704217,6.09541365737735,-0.7069690722213725,-0.7034406366909913,-0.36223818941834685,1.8313709988637588,3.8081306337470533,
N2,N2 Extreme t3 tails,4798,0.1613199750416352,2.2975833611654837,17.12120924233218,344.39609594412974,-1.8213123855816231,-1.236170073210471,-0.017201194330280882,1.549028687610137,3.242778367945779,
N3,N3 One-sided contamination,4798,-0.07205655322985403,0.9455978982508135,3.6984684006900017,21.453162616276106,-1.4857057819081358,-1.1587782780277665,-0.1833763038695012,0.8721207477253364,5.625606995059657,0.016
N0,N0 Normal,4799,0.011951463061144987,1.016462893345664,0.01343060773739736,-0.17744741193169178,-2.309361563619236,-1.7078767522381937,0.031689114472373395,1.6394223207926393,2.298051537130257,
N1,N1 Severe skewness,4799,-0.022290482934412707,1.0333252442543022,3.0190048712219926,13.421251212140035,-0.7067429450046064,-0.7042661135855715,-0.4359925978836078,2.0339742240738166,4.282321870350491,
N2,N2 Extreme t3 tails,4799,-0.02364678444155345,0.9111558164598283,-0.24149478250027284,9.914125479578946,-2.8034553254491015,-1.190560447979239,0.02049162087976527,1.1590128673141729,2.3258500961927857,
N3,N3 One-sided contamination,4799,0.07847939462786549,1.2833071089131827,3.1806008189821133,12.023823441724103,-1.5759955454164474,-1.1853663226711666,-0.08929970827791295,1.1523790277287738,6.081245680844815,0.04
N0,N0 Normal,4800,-0.052985033736301757,0.9632643980578696,-0.014861364126297474,-0.12401125795013668,-2.267562880560625,-1.6465151004350027,-0.04811794389618907,1.5303380994007938,1.8909496869230538,
N1,N1 Severe skewness,4800,-0.03804546102163061,0.9742059410179036,3.1118895167411047,14.831422748013196,-0.706945711428034,-0.7042744670129474,-0.40724061465107364,1.8193900276885326,3.5798216361337416,
N2,N2 Extreme t3 tails,4800,0.06456354598535013,0.9130778501295794,0.892310765054822,15.394919606499975,-2.2897682616949857,-1.093213713291544,0.0833812074367433,1.3386125175166874,2.2402387669546457,
N3,N3 One-sided contamination,4800,-0.045495316976594966,0.9312285260763163,3.7812263883343276,22.056172500412146,-1.3504862954632157,-1.0482186275555767,-0.16112691081878092,0.9207993502338943,5.201252420034139,0.016
N0,N0 Normal,4801,-0.06018015250491054,1.0166409249488353,-0.026150918490517712,0.1976710756519271,-2.4076854652925315,-1.600242317757206,-0.0076625134407712625,1.4399172769794,2.438721177008316,
N1,N1 Severe skewness,4801,0.009370038353992948,1.005245901426793,2.56723066411498,7.9068838859233335,-0.7067019911688817,-0.7039987135246875,-0.36690729759345225,1.9525137039067932,4.018909809445382,
N2,N2 Extreme t3 tails,4801,-0.012358448411991851,0.9232673580513634,-1.094943222683047,10.213139285946369,-2.328415111476621,-1.363373107597365,0.036691848476993985,1.228126795273319,2.1461193900265814,
N3,N3 One-sided contamination,4801,-0.02043225647381985,1.015115688143054,3.804614771608743,20.470860790456385,-1.530581030301556,-0.9819800128808693,-0.16051459693812586,0.9995582854039611,5.865194338789491,0.02
N0,N0 Normal,4802,0.04625987493903862,0.9659011545585351,-0.13263506888091986,-0.06115296078905086,-2.1758186760862404,-1.5087448191186013,0.09811785047963761,1.5813997489891187,2.057832192361886,
N1,N1 Severe skewness,4802,0.04660233905820209,0.9934017439108183,2.365538561688387,6.995666469378037,-0.7070191361126071,-0.7045589428883183,-0.33933907751395775,1.9257871583402026,3.936564101564842,
N2,N2 Extreme t3 tails,4802,-0.030599493846770683,1.0887000113855787,-2.0604598503011093,17.282917044995273,-2.804175936365278,-1.4663550055700914,-0.014714225701009116,1.4948943561120622,2.680333075301624,
N3,N3 One-sided contamination,4802,0.028773576498910814,0.9992137974882158,3.594086904930343,17.785508438232213,-1.3281334970012892,-0.953311172074071,-0.11086012338231285,1.030308423562634,5.586424386041566,0.022
N0,N0 Normal,4803,0.010735352866838086,0.9877686149415076,0.0842933458705414,-0.00357317960221204,-2.0042342377917346,-1.5663985045643603,-0.0032528248474821384,1.5969557592983918,2.241479080518883,
N1,N1 Severe skewness,4803,0.11858082267521944,1.114481624479362,2.3177459195142673,6.650357146148176,-0.7070253145854013,-0.7046621212687839,-0.3157304604316534,2.5646963119829516,4.276321354515278,
N2,N2 Extreme t3 tails,4803,0.010609910573962843,0.8880394581242899,-0.156547075714512,5.607402375926544,-2.823391386859183,-1.3346195387399822,0.039710463440857414,1.2590788866122644,2.396191155638639,
N3,N3 One-sided contamination,4803,0.07764025730433897,1.091255162445086,3.761901835841751,17.784782347537313,-1.3669352689989873,-0.9177642399824004,-0.0683027047211437,0.964179865998271,5.832716579906852,0.028
N0,N0 Normal,4804,0.009143471444473457,0.9782926089650223,-0.20035670476060677,-0.016217803070584846,-2.407562521823401,-1.6224500791802123,0.03820516796748655,1.5904155128061288,1.996055505999911,
N1,N1 Severe skewness,4804,0.04143340188377483,1.0049188315211515,2.655308364856948,9.542476718677788,-0.7070250424541973,-0.7005951029429709,-0.32042976630700154,2.0542133755718006,3.8087748033890008,
N2,N2 Extreme t3 tails,4804,-0.017405688513879386,0.9043686745094041,-1.9714349813973984,24.701084737580096,-2.052291044140097,-1.2279790968483422,0.00046472792245526664,1.3082603188546749,2.105932857248828,
N3,N3 One-sided contamination,4804,0.0027723597097301642,1.0551185121805833,3.6291307106813018,18.702068260631325,-1.5616219762274859,-1.0659708626227873,-0.12637315382690276,0.9682687101614045,5.8191617799473185,0.022
N0,N0 Normal,4805,-0.036959536919309414,0.9765128365121397,0.06796670433217017,0.13181031613311944,-2.2956839951395995,-1.5351143044604179,-0.0712566149051547,1.6289677306911219,2.3854897622906748,
N1,N1 Severe skewness,4805,-0.014564551852978792,0.9510113752135593,2.4087329341498176,7.9439090998024255,-0.7069404223087349,-0.7034035108168285,-0.3967272570055793,1.9558234015377702,3.6290158440568816,
N2,N2 Extreme t3 tails,4805,-0.04457206523643092,1.1089107988941664,-0.592689945192676,12.662502384512674,-3.746260975625095,-1.656062881677348,-0.041237923043237895,1.3201436429999196,3.3045554785182603,
N3,N3 One-sided contamination,4805,0.04238646085655521,1.1179933507150115,3.5862567158054928,16.61240273008476,-1.3724295987216024,-1.0856962312194023,-0.08681945572545409,1.0431458645103728,5.822541431136675,0.028
N0,N0 Normal,4806,-0.013304740797647568,1.016406261250368,-0.05619835558532398,-0.09655594943675361,-2.2978670616221257,-1.7464699714009668,-0.0422717633642966,1.6346735906155874,2.2311743927552614,
N1,N1 Severe skewness,4806,-0.06891571821944036,0.8963520590317943,2.656386315917077,8.75591582711646,-0.7070042557978538,-0.701853212640944,-0.40468834236407314,1.7122203728999539,3.8790843733329883,
N2,N2 Extreme t3 tails,4806,0.02452944601168526,0.9409128173046839,1.3280711985500664,9.44494691076089,-2.179790377826436,-1.314920742417497,-0.02281366551562864,1.43300900286169,2.5596539723178298,
N3,N3 One-sided contamination,4806,0.04230803386524775,1.064836081470044,3.8149907943763903,19.99538669226605,-1.5033863577745028,-1.0485937577745694,-0.052037667258849896,0.9926959900789821,5.9930711190119785,0.022
N0,N0 Normal,4807,-0.0023057688420321867,1.0109048736649646,-0.13388073321597732,-0.22338216509783448,-2.290428438291491,-1.7644448073718908,0.046497812204863556,1.6190577905606955,2.1895446978651694,
N1,N1 Severe skewness,4807,-0.01255756561496458,1.0050258579877909,2.8188738927651067,10.26781848197881,-0.7070313011949857,-0.7048898347370341,-0.3811696842228477,1.8482657590755855,4.132684850563072,
N2,N2 Extreme t3 tails,4807,0.019964323590390458,0.9723695723657386,0.5210671587078102,9.698379182028992,-2.237264318216695,-1.327082156314989,0.005191888782715105,1.5305625180407834,2.5622549674783595,
N3,N3 One-sided contamination,4807,0.01584555734040494,1.0750760412134566,3.558293940642265,16.674847094525102,-1.3855195668855762,-1.0920797821417225,-0.12176484818959532,0.964530987682434,5.747969761370466,0.026
N0,N0 Normal,4808,-0.0319229627036711,1.0184060368273333,-0.08651303284430402,0.29335482252923306,-2.3791906222176675,-1.659707612900444,0.0033488870133282327,1.622792756347404,2.3372729562822676,
N1,N1 Severe skewness,4808,0.03601005097386577,1.0425383875369447,2.7866668210351127,12.665753958211097,-0.706958664345401,-0.7048399293655728,-0.37519105891453963,2.160929459238526,3.50724166333602,
N2,N2 Extreme t3 tails,4808,-0.009995197843625417,1.2774332998901825,-6.380287693195288,89.47691646838886,-3.677428519132879,-1.2376583946958595,-0.00024248633251730057,1.4886214592164264,2.4592396473104308,
N3,N3 One-sided contamination,4808,0.018589465493035112,1.042833312121138,3.565651757313575,17.324740911532892,-1.3175588112154206,-1.0933363291179743,-0.08434245947129679,1.0425870022092998,5.713982566034606,0.024
N0,N0 Normal,4809,-0.05478122856562905,1.0008707549351097,-0.17463273445192742,0.15427356294450867,-2.590594033721544,-1.6917305778610094,-0.023022402298356625,1.5177705303228863,2.230735655444706,
N1,N1 Severe skewness,4809,-0.13862925363732861,0.7949994685504517,2.776709835247463,10.63440032266895,-0.706805116155596,-0.7022176237983183,-0.4335762166531152,1.2754400640408254,3.04311195011282,
N2,N2 Extreme t3 tails,4809,-0.051611706690512134,0.9648540035361743,-2.2578512555886743,21.74756485004563,-2.6197955997899243,-1.3514571800206212,-0.019036582752129775,1.235833886509786,1.9271264913609845,
N3,N3 One-sided contamination,4809,0.003674949142268243,0.9728039289012934,3.5071952050470574,18.4547089140121,-1.5120754319172345,-1.0705455246615854,-0.10097766546731729,0.9410091380229827,5.300796271587545,0.02
N0,N0 Normal,4810,-0.017173200290559777,0.9818344713465517,-0.020438295264584825,-0.3205563449050137,-2.2581309687165305,-1.6342595384772134,-0.039978094204140516,1.6005265701913651,2.296484012685336,
N1,N1 Severe skewness,4810,-0.031681421461055466,1.0491355076895108,3.342282749483148,16.623649794982164,-0.7070540640142499,-0.7048716102822538,-0.43985877583463606,2.0699257161245455,4.09155586790565,
N2,N2 Extreme t3 tails,4810,0.02935437502270508,0.9666281155194301,1.0305710630149743,7.996726922740155,-2.4880614147724494,-1.3077941251594856,0.018094303420550066,1.3290170982768919,3.53360548732292,
N3,N3 One-sided contamination,4810,-0.038275892904575205,0.9534617002180852,3.5430061513793536,20.034699913244708,-1.3983095497227442,-1.132346635060366,-0.13502859369642772,0.984994034769396,5.708277247752765,0.016
N0,N0 Normal,4811,0.0070302352742718024,0.9546410647100081,0.11878845479352476,-0.29502235966848556,-2.101486573225607,-1.4656380811393197,-0.020179602414889933,1.6649759939896736,2.1736173058790116,
N1,N1 Severe skewness,4811,-0.079720730647185,1.0220247532956976,3.9930997973678886,23.640917749681673,-0.707088730273717,-0.7040387974380504,-0.4597829696467273,1.5198904514519238,3.9679182282659116,
N2,N2 Extreme t3 tails,4811,0.026029869736789512,0.7922430356876417,0.03421990004516691,2.9352082711268705,-2.244304148283401,-1.2720662909280498,0.03444235084370319,1.232067983297374,1.9782472974991117,
N3,N3 One-sided contamination,4811,0.010197610896438338,1.00922180120784,3.9395438089801083,21.141824570458596,-1.4078164333712948,-0.9924193892077946,-0.09555692197383941,0.9563040777132664,5.6769295764064065,0.02
N0,N0 Normal,4812,0.027154303499716044,0.9720272707856686,0.011737152408947772,-0.14136417101001753,-2.096337432430848,-1.5317060448404767,0.03977226119644733,1.6817496208949756,2.3052740215042187,
N1,N1 Severe skewness,4812,-0.0384722618934301,1.0316662376960097,3.8928552837424815,23.4540877596954,-0.7070302578280184,-0.704821263827331,-0.41417755844932885,1.7514813205112754,4.28774090695256,
N2,N2 Extreme t3 tails,4812,-0.0019570347395890552,0.8318714008921021,-0.25791214413364955,4.214723096303942,-2.435397612915171,-1.3655376598801598,-0.0054843823236902355,1.2608150708492092,2.1451651022542926,
N3,N3 One-sided contamination,4812,0.07348769001070926,1.0828032048591603,3.7370829333707984,18.249685662790398,-1.184795835625456,-1.002280557314134,-0.07279252374342571,1.074106444153595,6.032002277067579,0.024
N0,N0 Normal,4813,0.04747887954975309,1.0224852454866782,0.045888262119624074,-0.37644726624733993,-2.1925856301388373,-1.5654898565071342,0.04931097095532963,1.7881023650977717,2.291767389891017,
N1,N1 Severe skewness,4813,-0.026560094129394696,1.0613587502237114,4.4039464323429,34.92287517504584,-0.7069488912698292,-0.7035775885522046,-0.4040545771491903,1.7263075152882383,4.071182341961388,
N2,N2 Extreme t3 tails,4813,-0.0501393778501221,1.1553062331445916,0.3214481363700049,25.892272276172775,-2.8058439075264605,-1.4780851323525932,0.020454358960088175,1.2157821019634574,3.295312449984844,
N3,N3 One-sided contamination,4813,-0.02451951772668757,0.8541758833244444,3.3710083396804746,21.49866000203417,-1.4401393937929774,-1.0381981595891945,-0.0638465150262309,0.8663550765325191,4.538886459485639,0.012
N0,N0 Normal,4814,0.029761885057783863,1.0413967063507223,0.03954561853653322,-0.1755757832088367,-2.348732679824002,-1.7264285933329122,0.043975234533949185,1.7777333112403981,2.475378301810152,
N1,N1 Severe skewness,4814,-0.026708972093886865,0.9437619480724181,2.4018027991362185,7.2543882771917545,-0.7068388110898411,-0.7043042048029369,-0.39684679101198145,2.013011164926855,3.2430153783913163,
N2,N2 Extreme t3 tails,4814,-0.02627701431499496,0.8102325324349438,-0.39584300188020805,3.117732562406596,-2.4061215632881017,-1.2941094283514223,-0.03876786996068041,1.1946185040765371,2.0460230951958054,
N3,N3 One-sided contamination,4814,0.0005412606804001339,1.1030841255107044,3.2000837491536216,14.223532562164525,-1.627101509068883,-1.1711724730413249,-0.15560446916808157,1.0541112209470311,5.543458604538083,0.028
N0,N0 Normal,4815,-0.0485524535562421,0.9873829887128829,-0.09495002774708838,0.02106476116980094,-2.3671991314521352,-1.6142583651876155,-0.03834073101699954,1.5883172705122546,2.1844637075824864,
N1,N1 Severe skewness,4815,0.04630105840896319,0.9875863193329887,2.7378625064504885,12.313949073317481,-0.7070145029192946,-0.7038841529772615,-0.29534811942075273,2.127640738846781,3.2106206254982146,
N2,N2 Extreme t3 tails,4815,-0.001624627210226567,0.9161365825310221,-0.09638731477446535,8.203854081365446,-2.2635500130864195,-1.3786042865029342,-0.015824383616379608,1.465648670285924,2.367871953352268,
N3,N3 One-sided contamination,4815,-0.07393969854391293,0.8458341987052638,3.2244295011206603,19.62016782525925,-1.4234472642911689,-1.1463173251210175,-0.13524565837156213,0.899802745021977,4.744922013549561,0.012
N0,N0 Normal,4816,0.044943932303021274,0.9534341603342971,0.028418748637411482,0.23660740416512382,-2.2745950087687095,-1.5257808943689628,0.03006198428384983,1.5890874413356548,2.4044322104383915,
N1,N1 Severe skewness,4816,0.02594710635245768,0.9796820287499617,2.12896167509786,4.698693267907503,-0.7070070645243414,-0.7028016709006056,-0.3744133377988448,2.106892858212497,3.741497778599377,
